CREATED_DATE,SOLICITUD_ID,GESTION_TYPE,PRODUCT TYPE(TC OR PR),DELIQUENCY,CYCLE,COUNTRY
2024-05-14,SOL-0116966,PAGO_PARCIAL,TC,6,3,HND
2024-05-14,SOL-0116967,COBRO,PR,2,1,HND
2024-05-14,SOL-0116968,COBRO,TC,0,2,HND
2024-05-14,SOL-0116969,PAGO_PARCIAL,TC,4,2,HND
2024-05-14,SOL-0116970,PAGO_PARCIAL,TC,3,3,HND
2024-05-14,SOL-0116971,RECLAMO,TC,1,4,HND
2024-05-14,SOL-0116972,COBRO,PR,0,5,HND
2024-05-14,SOL-0116973,CANCELACION,TC,1,4,HND
2024-05-14,SOL-0116974,ACTUALIZACION_DATOS,TC,0,2,HND
2024-05-14,SOL-0116975,RECLAMO,PR,0,2,HND
2024-05-14,SOL-0116976,ACUERDO_PAGO,TC,2,5,HND
2024-05-14,SOL-0116977,COBRO,PR,4,4,HND
2024-05-14,SOL-0116978,COBRO,TC,5,5,HND
2024-05-14,SOL-0116979,COBRO,PR,2,1,HND
2024-05-14,SOL-0116980,RECLAMO,PR,1,4,HND
2024-05-14,SOL-0116981,COBRO,PR,0,2,HND
2024-05-14,SOL-0116982,PAGO_PARCIAL,TC,1,3,HND
2024-05-14,SOL-0116983,REFINANCIAMIENTO,TC,0,4,HND
2024-05-14,SOL-0116984,PAGO_PARCIAL,PR,3,1,HND
2024-05-14,SOL-0116985,COBRO,TC,1,3,HND
2024-05-14,SOL-0116986,PAGO_PARCIAL,TC,1,4,HND
2024-05-14,SOL-0116987,COBRO,PR,0,5,HND
2024-05-14,SOL-0116988,RECLAMO,PR,1,1,HND
2024-05-14,SOL-0116989,ACTUALIZACION_DATOS,TC,2,2,HND
2024-05-14,SOL-0116990,ACUERDO_PAGO,TC,2,2,HND
2024-05-14,SOL-0116991,ACUERDO_PAGO,TC,1,2,HND
2024-05-14,SOL-0116992,CANCELACION,PR,1,2,HND
2024-05-14,SOL-0116993,ACUERDO_PAGO,TC,1,3,HND
2024-05-14,SOL-0116994,COBRO,PR,3,1,HND
2024-05-14,SOL-0116995,ACTUALIZACION_DATOS,PR,0,2,HND
2024-05-14,SOL-0116996,PAGO_PARCIAL,TC,1,2,HND
2024-05-14,SOL-0116997,ACTUALIZACION_DATOS,TC,2,4,HND
2024-05-14,SOL-0116998,REFINANCIAMIENTO,PR,4,1,HND
2024-05-14,SOL-0116999,PAGO_PARCIAL,TC,3,2,HND
2024-05-14,SOL-0117000,ACUERDO_PAGO,PR,3,4,HND
2024-05-14,SOL-0117001,COBRO,TC,4,4,HND
2024-05-14,SOL-0117002,COBRO,PR,4,5,HND
2024-05-14,SOL-0117003,COBRO,TC,2,1,HND
2024-05-14,SOL-0117004,COBRO,TC,2,2,HND
2024-05-14,SOL-0117005,COBRO,PR,2,4,HND
2024-05-14,SOL-0117006,ACTUALIZACION_DATOS,PR,0,1,HND
2024-05-14,SOL-0117007,ACUERDO_PAGO,TC,0,3,HND
2024-05-14,SOL-0117008,REFINANCIAMIENTO,TC,0,3,HND
2024-05-14,SOL-0117009,RECLAMO,TC,1,2,HND
2024-05-14,SOL-0117010,PAGO_PARCIAL,PR,1,3,HND
2024-05-14,SOL-0117011,ACTUALIZACION_DATOS,TC,4,2,HND
2024-05-14,SOL-0117012,COBRO,TC,3,4,HND
2024-05-14,SOL-0117013,COBRO,PR,4,5,HND
2024-05-14,SOL-0117014,COBRO,TC,0,3,HND
2024-05-14,SOL-0117015,COBRO,PR,1,5,HND
2024-05-14,SOL-0117016,COBRO,TC,3,2,HND
2024-05-14,SOL-0117017,PAGO_PARCIAL,TC,1,3,HND
2024-05-14,SOL-0117018,ACTUALIZACION_DATOS,PR,2,1,HND
2024-05-14,SOL-0117019,COBRO,TC,0,1,HND
2024-05-14,SOL-0117020,ACTUALIZACION_DATOS,TC,4,3,HND
2024-05-14,SOL-0117021,ACUERDO_PAGO,PR,2,1,HND
2024-05-14,SOL-0117022,REFINANCIAMIENTO,PR,5,2,HND
2024-05-14,SOL-0117023,COBRO,TC,2,1,HND
2024-05-14,SOL-0117024,PAGO_PARCIAL,TC,4,2,HND
2024-05-14,SOL-0117025,PAGO_PARCIAL,TC,5,3,HND
2024-05-14,SOL-0117026,PAGO_PARCIAL,TC,4,2,HND
2024-05-14,SOL-0117027,COBRO,TC,2,3,HND
2024-05-14,SOL-0117028,PAGO_PARCIAL,PR,5,6,HND
2024-05-14,SOL-0117029,ACTUALIZACION_DATOS,TC,2,2,HND
2024-05-14,SOL-0117030,CANCELACION,TC,6,2,HND
2024-05-14,SOL-0117031,ACTUALIZACION_DATOS,PR,0,5,HND
2024-05-14,SOL-0117032,PAGO_PARCIAL,PR,0,2,HND
2024-05-14,SOL-0117033,COBRO,TC,1,2,HND
2024-05-14,SOL-0117034,CANCELACION,PR,1,2,HND
2024-05-14,SOL-0117035,COBRO,TC,0,4,HND
2024-05-14,SOL-0117036,CANCELACION,PR,4,3,HND
2024-05-14,SOL-0117037,PAGO_PARCIAL,TC,2,2,HND
2024-05-14,SOL-0117038,ACTUALIZACION_DATOS,TC,0,2,HND
2024-05-14,SOL-0117039,PAGO_PARCIAL,TC,1,5,HND
2024-05-14,SOL-0117040,ACUERDO_PAGO,PR,0,1,HND
2024-05-14,SOL-0117041,REFINANCIAMIENTO,TC,0,3,HND
2024-05-14,SOL-0117042,CANCELACION,TC,5,3,HND
2024-05-14,SOL-0117043,COBRO,TC,1,4,HND
2024-05-14,SOL-0117044,PAGO_PARCIAL,TC,1,4,HND
2024-05-14,SOL-0117045,COBRO,PR,0,5,HND
2024-05-14,SOL-0117046,CANCELACION,TC,1,1,HND
2024-05-14,SOL-0117047,COBRO,TC,0,2,HND
2024-05-14,SOL-0117048,COBRO,TC,2,2,HND
2024-05-14,SOL-0117049,REFINANCIAMIENTO,TC,2,2,HND
2024-05-14,SOL-0117050,ACTUALIZACION_DATOS,PR,2,3,HND
2024-05-14,SOL-0117051,REFINANCIAMIENTO,TC,0,5,HND
2024-05-14,SOL-0117052,PAGO_PARCIAL,PR,2,6,HND
2024-05-14,SOL-0117053,RECLAMO,TC,1,4,HND
2024-05-14,SOL-0117054,COBRO,PR,3,4,HND
2024-05-14,SOL-0117055,COBRO,PR,1,6,HND
2024-05-14,SOL-0117056,RECLAMO,PR,0,1,HND
2024-05-14,SOL-0117057,ACUERDO_PAGO,PR,0,1,HND
2024-05-14,SOL-0117058,COBRO,PR,3,4,HND
2024-05-14,SOL-0117059,PAGO_PARCIAL,PR,6,3,HND
2024-05-14,SOL-0117060,COBRO,TC,1,1,HND
2024-05-14,SOL-0117061,PAGO_PARCIAL,TC,0,1,HND
2024-05-14,SOL-0117062,COBRO,TC,5,3,HND
2024-05-14,SOL-0117063,COBRO,PR,3,2,HND
2024-05-14,SOL-0117064,COBRO,PR,1,4,HND
2024-05-14,SOL-0117065,ACUERDO_PAGO,PR,0,5,HND
2024-05-14,SOL-0117066,PAGO_PARCIAL,PR,1,3,HND
2024-05-14,SOL-0117067,ACTUALIZACION_DATOS,TC,2,1,HND
2024-05-14,SOL-0117068,COBRO,TC,0,4,HND
2024-05-14,SOL-0117069,ACUERDO_PAGO,TC,1,4,HND
2024-05-14,SOL-0117070,CANCELACION,TC,5,4,HND
2024-05-14,SOL-0117071,COBRO,PR,2,4,HND
2024-05-14,SOL-0117072,COBRO,TC,1,3,HND
2024-05-14,SOL-0117073,COBRO,TC,3,6,HND
2024-05-14,SOL-0117074,REFINANCIAMIENTO,PR,0,2,HND
2024-05-14,SOL-0117075,REFINANCIAMIENTO,PR,3,3,HND
2024-05-14,SOL-0117076,COBRO,PR,2,2,HND
2024-05-14,SOL-0117077,COBRO,TC,3,4,HND
2024-05-14,SOL-0117078,ACTUALIZACION_DATOS,PR,0,3,HND
2024-05-14,SOL-0117079,RECLAMO,TC,0,2,HND
2024-05-14,SOL-0117080,CANCELACION,PR,0,2,HND
2024-05-14,SOL-0117081,COBRO,TC,0,1,HND
2024-05-14,SOL-0117082,PAGO_PARCIAL,TC,0,1,HND
2024-05-14,SOL-0117083,COBRO,PR,1,4,HND
2024-05-14,SOL-0117084,ACUERDO_PAGO,TC,0,4,HND
2024-05-14,SOL-0117085,COBRO,TC,1,2,HND
2024-05-14,SOL-0117086,REFINANCIAMIENTO,PR,6,4,HND
2024-05-14,SOL-0117087,PAGO_PARCIAL,TC,6,3,HND
2024-05-14,SOL-0117088,PAGO_PARCIAL,TC,1,5,HND
2024-05-14,SOL-0117089,PAGO_PARCIAL,PR,2,3,HND
2024-05-14,SOL-0117090,REFINANCIAMIENTO,TC,5,3,HND
2024-05-14,SOL-0117091,ACTUALIZACION_DATOS,PR,5,6,HND
2024-05-14,SOL-0117092,COBRO,PR,3,1,HND
2024-05-14,SOL-0117093,ACTUALIZACION_DATOS,TC,2,1,HND
2024-05-14,SOL-0117094,ACUERDO_PAGO,TC,3,2,HND
2024-05-14,SOL-0117095,ACTUALIZACION_DATOS,TC,5,4,HND
2024-05-14,SOL-0117096,ACUERDO_PAGO,TC,4,5,HND
2024-05-14,SOL-0117097,ACTUALIZACION_DATOS,TC,1,6,HND
2024-05-14,SOL-0117098,COBRO,PR,3,1,HND
2024-05-14,SOL-0117099,PAGO_PARCIAL,TC,2,4,HND
2024-05-14,SOL-0117100,REFINANCIAMIENTO,PR,0,2,HND
2024-05-14,SOL-0117101,COBRO,PR,1,4,HND
2024-05-14,SOL-0117102,COBRO,PR,5,3,HND
2024-05-14,SOL-0117103,ACTUALIZACION_DATOS,PR,6,2,HND
2024-05-14,SOL-0117104,RECLAMO,TC,1,3,HND
2024-05-14,SOL-0117105,COBRO,PR,0,1,HND
2024-05-14,SOL-0117106,REFINANCIAMIENTO,PR,4,5,HND
2024-05-14,SOL-0117107,ACUERDO_PAGO,TC,2,1,HND
2024-05-14,SOL-0117108,COBRO,TC,2,1,HND
2024-05-14,SOL-0117109,COBRO,PR,0,3,HND
2024-05-14,SOL-0117110,ACTUALIZACION_DATOS,PR,5,4,HND
2024-05-14,SOL-0117111,ACTUALIZACION_DATOS,TC,1,4,HND
2024-05-14,SOL-0117112,ACTUALIZACION_DATOS,TC,1,4,HND
2024-05-14,SOL-0117113,COBRO,TC,1,2,HND
2024-05-14,SOL-0117114,COBRO,TC,1,3,HND
2024-05-14,SOL-0117115,ACUERDO_PAGO,TC,2,5,HND
2024-05-14,SOL-0117116,RECLAMO,PR,0,6,HND
2024-05-14,SOL-0117117,PAGO_PARCIAL,PR,2,2,HND
2024-05-14,SOL-0117118,COBRO,PR,2,6,HND
2024-05-14,SOL-0117119,COBRO,PR,3,2,HND
2024-05-14,SOL-0117120,CANCELACION,PR,3,1,HND
2024-05-14,SOL-0117121,ACTUALIZACION_DATOS,PR,1,1,HND
2024-05-14,SOL-0117122,REFINANCIAMIENTO,TC,5,1,HND
2024-05-14,SOL-0117123,PAGO_PARCIAL,PR,1,1,HND
2024-05-14,SOL-0117124,ACUERDO_PAGO,PR,6,2,HND
2024-05-15,SOL-0117125,RECLAMO,TC,0,2,HND
2024-05-15,SOL-0117126,ACTUALIZACION_DATOS,TC,2,5,HND
2024-05-15,SOL-0117127,ACUERDO_PAGO,PR,3,4,HND
2024-05-15,SOL-0117128,ACUERDO_PAGO,TC,1,1,HND
2024-05-15,SOL-0117129,ACUERDO_PAGO,PR,0,4,HND
2024-05-15,SOL-0117130,COBRO,TC,1,1,HND
2024-05-15,SOL-0117131,COBRO,TC,4,3,HND
2024-05-15,SOL-0117132,ACTUALIZACION_DATOS,TC,3,1,HND
2024-05-15,SOL-0117133,PAGO_PARCIAL,PR,0,6,HND
2024-05-15,SOL-0117134,PAGO_PARCIAL,TC,0,1,HND
2024-05-15,SOL-0117135,COBRO,TC,2,1,HND
2024-05-15,SOL-0117136,COBRO,TC,2,3,HND
2024-05-15,SOL-0117137,ACTUALIZACION_DATOS,PR,0,1,HND
2024-05-15,SOL-0117138,PAGO_PARCIAL,TC,6,3,HND
2024-05-15,SOL-0117139,PAGO_PARCIAL,TC,1,1,HND
2024-05-15,SOL-0117140,ACTUALIZACION_DATOS,TC,2,4,HND
2024-05-15,SOL-0117141,PAGO_PARCIAL,TC,3,2,HND
2024-05-15,SOL-0117142,PAGO_PARCIAL,TC,0,4,HND
2024-05-15,SOL-0117143,COBRO,TC,2,4,HND
2024-05-15,SOL-0117144,COBRO,PR,0,5,HND
2024-05-15,SOL-0117145,REFINANCIAMIENTO,TC,3,2,HND
2024-05-15,SOL-0117146,COBRO,PR,1,2,HND
2024-05-15,SOL-0117147,ACTUALIZACION_DATOS,TC,3,3,HND
2024-05-15,SOL-0117148,RECLAMO,PR,1,2,HND
2024-05-15,SOL-0117149,REFINANCIAMIENTO,TC,3,1,HND
2024-05-15,SOL-0117150,REFINANCIAMIENTO,TC,1,5,HND
2024-05-15,SOL-0117151,REFINANCIAMIENTO,PR,1,5,HND
2024-05-15,SOL-0117152,REFINANCIAMIENTO,PR,3,2,HND
2024-05-15,SOL-0117153,COBRO,PR,2,2,HND
2024-05-15,SOL-0117154,PAGO_PARCIAL,PR,5,5,HND
2024-05-15,SOL-0117155,REFINANCIAMIENTO,PR,1,1,HND
2024-05-15,SOL-0117156,COBRO,TC,1,2,HND
2024-05-15,SOL-0117157,COBRO,PR,4,3,HND
2024-05-15,SOL-0117158,COBRO,TC,1,6,HND
2024-05-15,SOL-0117159,ACTUALIZACION_DATOS,TC,3,1,HND
2024-05-15,SOL-0117160,RECLAMO,TC,3,5,HND
2024-05-15,SOL-0117161,COBRO,TC,4,4,HND
2024-05-15,SOL-0117162,RECLAMO,TC,0,1,HND
2024-05-15,SOL-0117163,ACUERDO_PAGO,TC,1,6,HND
2024-05-15,SOL-0117164,REFINANCIAMIENTO,TC,3,1,HND
2024-05-15,SOL-0117165,CANCELACION,TC,1,1,HND
2024-05-15,SOL-0117166,ACUERDO_PAGO,PR,0,2,HND
2024-05-15,SOL-0117167,COBRO,PR,2,6,HND
2024-05-15,SOL-0117168,ACTUALIZACION_DATOS,PR,0,5,HND
2024-05-15,SOL-0117169,COBRO,PR,1,6,HND
2024-05-15,SOL-0117170,COBRO,PR,1,3,HND
2024-05-15,SOL-0117171,RECLAMO,TC,5,1,HND
2024-05-15,SOL-0117172,CANCELACION,TC,5,1,HND
2024-05-15,SOL-0117173,COBRO,TC,0,3,HND
2024-05-15,SOL-0117174,ACUERDO_PAGO,TC,0,1,HND
2024-05-15,SOL-0117175,COBRO,PR,6,1,HND
2024-05-15,SOL-0117176,REFINANCIAMIENTO,TC,6,4,HND
2024-05-15,SOL-0117177,RECLAMO,TC,2,1,HND
2024-05-15,SOL-0117178,ACUERDO_PAGO,PR,1,1,HND
2024-05-15,SOL-0117179,COBRO,PR,2,3,HND
2024-05-15,SOL-0117180,ACUERDO_PAGO,TC,1,2,HND
2024-05-15,SOL-0117181,RECLAMO,PR,0,2,HND
2024-05-15,SOL-0117182,COBRO,TC,0,2,HND
2024-05-15,SOL-0117183,COBRO,PR,4,3,HND
2024-05-15,SOL-0117184,COBRO,TC,0,5,HND
2024-05-15,SOL-0117185,COBRO,TC,2,4,HND
2024-05-15,SOL-0117186,ACUERDO_PAGO,PR,0,2,HND
2024-05-15,SOL-0117187,PAGO_PARCIAL,TC,0,1,HND
2024-05-15,SOL-0117188,PAGO_PARCIAL,PR,5,4,HND
2024-05-15,SOL-0117189,COBRO,TC,3,1,HND
2024-05-15,SOL-0117190,CANCELACION,PR,0,1,HND
2024-05-15,SOL-0117191,COBRO,PR,5,5,HND
2024-05-15,SOL-0117192,PAGO_PARCIAL,PR,3,3,HND
2024-05-15,SOL-0117193,COBRO,PR,1,1,HND
2024-05-15,SOL-0117194,REFINANCIAMIENTO,TC,0,1,HND
2024-05-15,SOL-0117195,PAGO_PARCIAL,TC,4,2,HND
2024-05-15,SOL-0117196,CANCELACION,PR,1,4,HND
2024-05-15,SOL-0117197,ACUERDO_PAGO,PR,5,3,HND
2024-05-15,SOL-0117198,REFINANCIAMIENTO,TC,0,6,HND
2024-05-15,SOL-0117199,ACUERDO_PAGO,TC,3,1,HND
2024-05-15,SOL-0117200,REFINANCIAMIENTO,PR,1,1,HND
2024-05-15,SOL-0117201,REFINANCIAMIENTO,TC,1,6,HND
2024-05-15,SOL-0117202,ACUERDO_PAGO,TC,1,3,HND
2024-05-15,SOL-0117203,COBRO,TC,2,2,HND
2024-05-15,SOL-0117204,COBRO,TC,4,5,HND
2024-05-15,SOL-0117205,COBRO,PR,1,1,HND
2024-05-15,SOL-0117206,ACTUALIZACION_DATOS,TC,2,3,HND
2024-05-15,SOL-0117207,COBRO,PR,0,1,HND
2024-05-15,SOL-0117208,COBRO,TC,1,1,HND
2024-05-15,SOL-0117209,REFINANCIAMIENTO,PR,3,3,HND
2024-05-15,SOL-0117210,COBRO,TC,0,1,HND
2024-05-15,SOL-0117211,REFINANCIAMIENTO,TC,0,4,HND
2024-05-15,SOL-0117212,RECLAMO,TC,0,1,HND
2024-05-15,SOL-0117213,COBRO,PR,0,1,HND
2024-05-15,SOL-0117214,RECLAMO,PR,2,4,HND
2024-05-15,SOL-0117215,REFINANCIAMIENTO,PR,1,1,HND
2024-05-15,SOL-0117216,CANCELACION,TC,0,4,HND
2024-05-15,SOL-0117217,COBRO,PR,3,1,HND
2024-05-15,SOL-0117218,COBRO,TC,3,1,HND
2024-05-15,SOL-0117219,COBRO,TC,5,3,HND
2024-05-15,SOL-0117220,ACUERDO_PAGO,TC,2,1,HND
2024-05-15,SOL-0117221,REFINANCIAMIENTO,PR,6,1,HND
2024-05-15,SOL-0117222,REFINANCIAMIENTO,TC,0,1,HND
2024-05-15,SOL-0117223,ACUERDO_PAGO,TC,1,4,HND
2024-05-15,SOL-0117224,REFINANCIAMIENTO,PR,4,4,HND
2024-05-15,SOL-0117225,REFINANCIAMIENTO,PR,0,1,HND
2024-05-15,SOL-0117226,ACUERDO_PAGO,TC,2,2,HND
2024-05-15,SOL-0117227,PAGO_PARCIAL,TC,6,4,HND
2024-05-15,SOL-0117228,ACUERDO_PAGO,TC,5,2,HND
2024-05-15,SOL-0117229,PAGO_PARCIAL,PR,0,3,HND
2024-05-15,SOL-0117230,COBRO,TC,2,2,HND
2024-05-15,SOL-0117231,ACTUALIZACION_DATOS,TC,3,2,HND
2024-05-15,SOL-0117232,ACUERDO_PAGO,TC,2,4,HND
2024-05-15,SOL-0117233,CANCELACION,PR,3,5,HND
2024-05-15,SOL-0117234,RECLAMO,TC,2,2,HND
2024-05-15,SOL-0117235,ACUERDO_PAGO,PR,3,2,HND
2024-05-15,SOL-0117236,REFINANCIAMIENTO,PR,1,2,HND
2024-05-15,SOL-0117237,ACUERDO_PAGO,PR,2,3,HND
2024-05-15,SOL-0117238,COBRO,TC,0,5,HND
2024-05-15,SOL-0117239,COBRO,PR,0,4,HND
2024-05-15,SOL-0117240,REFINANCIAMIENTO,PR,0,1,HND
2024-05-15,SOL-0117241,PAGO_PARCIAL,PR,0,5,HND
2024-05-15,SOL-0117242,REFINANCIAMIENTO,TC,1,2,HND
2024-05-15,SOL-0117243,ACTUALIZACION_DATOS,PR,0,2,HND
2024-05-15,SOL-0117244,RECLAMO,TC,0,4,HND
2024-05-15,SOL-0117245,PAGO_PARCIAL,TC,6,4,HND
2024-05-15,SOL-0117246,REFINANCIAMIENTO,PR,2,5,HND
2024-05-15,SOL-0117247,COBRO,TC,0,3,HND
2024-05-15,SOL-0117248,REFINANCIAMIENTO,PR,2,3,HND
2024-05-15,SOL-0117249,COBRO,TC,1,1,HND
2024-05-15,SOL-0117250,PAGO_PARCIAL,TC,0,1,HND
2024-05-15,SOL-0117251,COBRO,TC,0,2,HND
2024-05-15,SOL-0117252,COBRO,PR,2,1,HND
2024-05-15,SOL-0117253,COBRO,TC,2,6,HND
2024-05-15,SOL-0117254,ACTUALIZACION_DATOS,TC,3,3,HND
2024-05-15,SOL-0117255,ACUERDO_PAGO,PR,0,2,HND
2024-05-15,SOL-0117256,REFINANCIAMIENTO,TC,0,2,HND
2024-05-15,SOL-0117257,RECLAMO,PR,0,2,HND
2024-05-15,SOL-0117258,COBRO,TC,2,5,HND
2024-05-15,SOL-0117259,COBRO,PR,4,1,HND
2024-05-15,SOL-0117260,PAGO_PARCIAL,TC,3,1,HND
2024-05-15,SOL-0117261,COBRO,PR,2,1,HND
2024-05-15,SOL-0117262,ACUERDO_PAGO,TC,1,1,HND
2024-05-15,SOL-0117263,ACUERDO_PAGO,PR,1,5,HND
2024-05-15,SOL-0117264,ACUERDO_PAGO,PR,3,5,HND
2024-05-15,SOL-0117265,PAGO_PARCIAL,TC,3,4,HND
2024-05-15,SOL-0117266,ACTUALIZACION_DATOS,PR,1,3,HND
2024-05-15,SOL-0117267,COBRO,TC,2,4,HND
2024-05-15,SOL-0117268,PAGO_PARCIAL,PR,3,2,HND
2024-05-15,SOL-0117269,ACUERDO_PAGO,TC,0,2,HND
2024-05-15,SOL-0117270,ACUERDO_PAGO,TC,0,5,HND
2024-05-15,SOL-0117271,PAGO_PARCIAL,TC,1,1,HND
2024-05-15,SOL-0117272,ACUERDO_PAGO,PR,2,3,HND
2024-05-15,SOL-0117273,COBRO,PR,0,2,HND
2024-05-15,SOL-0117274,ACUERDO_PAGO,PR,0,4,HND
2024-05-15,SOL-0117275,COBRO,TC,4,2,HND
2024-05-15,SOL-0117276,ACTUALIZACION_DATOS,TC,2,1,HND
2024-05-15,SOL-0117277,ACUERDO_PAGO,TC,3,2,HND
2024-05-15,SOL-0117278,PAGO_PARCIAL,PR,1,6,HND
2024-05-15,SOL-0117279,REFINANCIAMIENTO,TC,5,2,HND
2024-05-15,SOL-0117280,PAGO_PARCIAL,TC,4,2,HND
2024-05-15,SOL-0117281,ACUERDO_PAGO,PR,0,1,HND
2024-05-15,SOL-0117282,RECLAMO,PR,0,1,HND
2024-05-15,SOL-0117283,COBRO,PR,0,2,HND
2024-05-15,SOL-0117284,ACUERDO_PAGO,TC,2,2,HND
2024-05-15,SOL-0117285,ACUERDO_PAGO,TC,0,3,HND
2024-05-15,SOL-0117286,ACTUALIZACION_DATOS,TC,1,3,HND
2024-05-15,SOL-0117287,RECLAMO,PR,0,1,HND
2024-05-15,SOL-0117288,COBRO,TC,3,4,HND
2024-05-15,SOL-0117289,ACTUALIZACION_DATOS,TC,4,6,HND
2024-05-15,SOL-0117290,COBRO,PR,0,1,HND
2024-05-15,SOL-0117291,ACUERDO_PAGO,PR,1,6,HND
2024-05-15,SOL-0117292,PAGO_PARCIAL,TC,2,3,HND
2024-05-15,SOL-0117293,RECLAMO,TC,3,4,HND
2024-05-15,SOL-0117294,COBRO,TC,0,4,HND
2024-05-15,SOL-0117295,COBRO,PR,0,4,HND
2024-05-15,SOL-0117296,PAGO_PARCIAL,PR,3,1,HND
2024-05-15,SOL-0117297,COBRO,PR,0,1,HND
2024-05-15,SOL-0117298,COBRO,PR,3,2,HND
2024-05-16,SOL-0117299,COBRO,PR,3,1,HND
2024-05-16,SOL-0117300,COBRO,TC,2,5,HND
2024-05-16,SOL-0117301,ACUERDO_PAGO,PR,0,1,HND
2024-05-16,SOL-0117302,ACUERDO_PAGO,TC,2,3,HND
2024-05-16,SOL-0117303,COBRO,TC,2,1,HND
2024-05-16,SOL-0117304,ACTUALIZACION_DATOS,TC,4,2,HND
2024-05-16,SOL-0117305,RECLAMO,TC,1,2,HND
2024-05-16,SOL-0117306,PAGO_PARCIAL,TC,6,2,HND
2024-05-16,SOL-0117307,ACUERDO_PAGO,TC,5,2,HND
2024-05-16,SOL-0117308,COBRO,TC,0,4,HND
2024-05-16,SOL-0117309,COBRO,PR,3,2,HND
2024-05-16,SOL-0117310,COBRO,TC,1,1,HND
2024-05-16,SOL-0117311,COBRO,TC,1,1,HND
2024-05-16,SOL-0117312,ACTUALIZACION_DATOS,TC,4,1,HND
2024-05-16,SOL-0117313,REFINANCIAMIENTO,TC,3,1,HND
2024-05-16,SOL-0117314,RECLAMO,TC,2,1,HND
2024-05-16,SOL-0117315,REFINANCIAMIENTO,TC,4,1,HND
2024-05-16,SOL-0117316,PAGO_PARCIAL,TC,0,2,HND
2024-05-16,SOL-0117317,COBRO,TC,1,2,HND
2024-05-16,SOL-0117318,RECLAMO,PR,2,2,HND
2024-05-16,SOL-0117319,COBRO,TC,1,1,HND
2024-05-16,SOL-0117320,RECLAMO,TC,2,4,HND
2024-05-16,SOL-0117321,ACUERDO_PAGO,TC,3,1,HND
2024-05-16,SOL-0117322,PAGO_PARCIAL,TC,0,6,HND
2024-05-16,SOL-0117323,PAGO_PARCIAL,TC,5,1,HND
2024-05-16,SOL-0117324,ACUERDO_PAGO,PR,0,5,HND
2024-05-16,SOL-0117325,COBRO,TC,0,1,HND
2024-05-16,SOL-0117326,ACTUALIZACION_DATOS,PR,6,4,HND
2024-05-16,SOL-0117327,PAGO_PARCIAL,PR,0,5,HND
2024-05-16,SOL-0117328,ACUERDO_PAGO,TC,0,4,HND
2024-05-16,SOL-0117329,PAGO_PARCIAL,TC,3,3,HND
2024-05-16,SOL-0117330,RECLAMO,TC,0,4,HND
2024-05-16,SOL-0117331,COBRO,PR,0,1,HND
2024-05-16,SOL-0117332,PAGO_PARCIAL,PR,2,1,HND
2024-05-16,SOL-0117333,ACUERDO_PAGO,TC,0,5,HND
2024-05-16,SOL-0117334,RECLAMO,TC,2,3,HND
2024-05-16,SOL-0117335,PAGO_PARCIAL,PR,1,5,HND
2024-05-16,SOL-0117336,COBRO,TC,5,3,HND
2024-05-16,SOL-0117337,COBRO,TC,3,3,HND
2024-05-16,SOL-0117338,REFINANCIAMIENTO,TC,0,2,HND
2024-05-16,SOL-0117339,ACTUALIZACION_DATOS,TC,3,3,HND
2024-05-16,SOL-0117340,PAGO_PARCIAL,PR,5,1,HND
2024-05-16,SOL-0117341,ACUERDO_PAGO,TC,4,6,HND
2024-05-16,SOL-0117342,COBRO,TC,0,4,HND
2024-05-16,SOL-0117343,ACUERDO_PAGO,TC,1,3,HND
2024-05-16,SOL-0117344,PAGO_PARCIAL,TC,0,3,HND
2024-05-16,SOL-0117345,CANCELACION,TC,0,5,HND
2024-05-16,SOL-0117346,PAGO_PARCIAL,TC,4,1,HND
2024-05-16,SOL-0117347,ACUERDO_PAGO,PR,1,2,HND
2024-05-16,SOL-0117348,PAGO_PARCIAL,TC,1,5,HND
2024-05-16,SOL-0117349,PAGO_PARCIAL,TC,5,3,HND
2024-05-16,SOL-0117350,ACUERDO_PAGO,PR,2,6,HND
2024-05-16,SOL-0117351,RECLAMO,PR,3,1,HND
2024-05-16,SOL-0117352,PAGO_PARCIAL,PR,0,2,HND
2024-05-16,SOL-0117353,REFINANCIAMIENTO,TC,3,5,HND
2024-05-16,SOL-0117354,ACUERDO_PAGO,PR,1,2,HND
2024-05-16,SOL-0117355,COBRO,TC,3,1,HND
2024-05-16,SOL-0117356,ACUERDO_PAGO,TC,2,1,HND
2024-05-16,SOL-0117357,ACTUALIZACION_DATOS,TC,4,4,HND
2024-05-16,SOL-0117358,PAGO_PARCIAL,PR,0,2,HND
2024-05-16,SOL-0117359,PAGO_PARCIAL,TC,0,1,HND
2024-05-16,SOL-0117360,PAGO_PARCIAL,TC,0,2,HND
2024-05-16,SOL-0117361,PAGO_PARCIAL,PR,0,2,HND
2024-05-16,SOL-0117362,CANCELACION,PR,2,3,HND
2024-05-16,SOL-0117363,PAGO_PARCIAL,TC,1,3,HND
2024-05-16,SOL-0117364,RECLAMO,TC,2,6,HND
2024-05-16,SOL-0117365,RECLAMO,PR,2,4,HND
2024-05-16,SOL-0117366,CANCELACION,PR,0,2,HND
2024-05-16,SOL-0117367,ACTUALIZACION_DATOS,PR,6,2,HND
2024-05-16,SOL-0117368,CANCELACION,PR,2,4,HND
